Name,Users Rating,Type,Address,Zip Code,# Inspections,Last Inspection,Score
EL CHINO,"Average ""EL CHINO"" Rating: n/a",Restaurant,4200 South Freeway,76115,5,10/12/2015,78.0
EL CORRAL BAR,"Average ""EL CORRAL BAR"" Rating: n/a",Lounge,317 S Collard St,76103,1,05/07/2015,97.0
EL CORRALON,"Average ""EL CORRALON"" Rating: n/a",Lounge,3603 N Main St,76106,2,09/30/2015,94.0
EL DURANGUENSE,"Average ""EL DURANGUENSE"" Rating: n/a",Lounge,3709 Mansfield Hwy,76119,2,09/29/2015,97.0
EL FENIX MEXICAN RESTAURANT,"Average ""EL FENIX MEXICAN RESTAURANT"" Rating: n/a",Restaurant,6391 Camp Bowie Blvd,76116,8,12/14/2015,73.0
EL JALISCIENCE MEXICAN RESTAURANT,"Average ""EL JALISCIENCE MEXICAN RESTAURANT"" Rating: n/a",Restaurant,3308 N Main St,76106,1,11/19/2015,90.0
EL MERENDERO RESTAURANT,"Average ""EL MERENDERO RESTAURANT"" Rating: n/a",Restaurant,3000 South Fwy,76104,3,12/14/2015,89.0
EL METATE FOOD TO GO,"Average ""EL METATE FOOD TO GO"" Rating: n/a",Restaurant,1705 Ne 28th St,76106,6,12/18/2015,93.0
EL MIL TACO,"Average ""EL MIL TACO"" Rating: n/a",Restaurant,4117 Hemphill St,76115,4,12/04/2015,79.0
EL NOPALITO MEXICAN RESTAURANT,"Average ""EL NOPALITO MEXICAN RESTAURANT"" Rating: n/a",Restaurant,4221 Hemphill St,76115,10,12/17/2015,89.0
EL ORIGINAL HERNANDEZ,"Average ""EL ORIGINAL HERNANDEZ"" Rating: n/a",Restaurant,1617 Nw 25th St,76106,6,11/13/2015,90.0
EL PALENQUE BAR,"Average ""EL PALENQUE BAR"" Rating: n/a",Lounge,403 W Biddison St,76110,1,10/15/2015,100.0
EL PANTERA SPORT CLUB,"Average ""EL PANTERA SPORT CLUB"" Rating: n/a",Lounge,3116 N Main St,76106,1,12/16/2015,100.0
EL PARIAN,"Average ""EL PARIAN"" Rating: 5.0",Lounge,3425 Deen Rd,76106,2,09/23/2015,97.0
EL PATIO MEXICAN RESTAURANT,"Average ""EL PATIO MEXICAN RESTAURANT"" Rating: n/a",Restaurant,2108 E Rosedale St,76104,6,10/01/2015,82.0
EL POLLO CACHUCHON,"Average ""EL POLLO CACHUCHON"" Rating: n/a",Restaurant,1101 Nw 28th St,76164,6,01/11/2016,85.0
EL POLLO REGIO,"Average ""EL POLLO REGIO"" Rating: n/a",Restaurant,107 Nw 28th St,76164,2,11/10/2015,74.0
EL POLLO REGIO,"Average ""EL POLLO REGIO"" Rating: n/a",Restaurant,715 N Riverside Dr,76111,9,12/03/2015,89.0
EL POLLO REGIO,"Average ""EL POLLO REGIO"" Rating: n/a",Restaurant,7108 Camp Bowie West Blvd,76116,7,12/14/2015,78.0
EL POLLO REGIO,"Average ""EL POLLO REGIO"" Rating: n/a",Restaurant,5324 E Lancaster Ave,76112,10,12/02/2015,74.0
EL POLLO REGIO,"Average ""EL POLLO REGIO"" Rating: n/a",Restaurant,4200 South Freeway,76115,6,12/15/2015,94.0
EL PORVENIR,"Average ""EL PORVENIR"" Rating: n/a",Restaurant,5031 Wichita St,76119,6,10/14/2015,89.0
EL PUERTO RESTAURANT,"Average ""EL PUERTO RESTAURANT"" Rating: n/a",Restaurant,2700 Ne 28th St,76111,8,11/06/2015,76.0
EL RANCHO GRANDE,"Average ""EL RANCHO GRANDE"" Rating: n/a",Restaurant,1400 N Main St,76106,5,06/15/2015,86.0
EL RANCHO SUPER MERCADO,"Average ""EL RANCHO SUPER MERCADO"" Rating: n/a",Grocery Store -- Retail,1212 N Beach St,76111,27,10/29/2015,97.0
EL RANCHO SUPERMERCADO,"Average ""EL RANCHO SUPERMERCADO"" Rating: n/a",Bakery -- Retail,4812 South Fwy,76115,18,11/04/2015,89.0
EL RINCON DE JUAREZ,"Average ""EL RINCON DE JUAREZ"" Rating: n/a",Restaurant,318 E Long Ave,76106,3,01/28/2016,97.0
EL RINCONSITO,"Average ""EL RINCONSITO"" Rating: n/a",Restaurant,15151 Faa Blvd,76155,2,01/27/2016,75.0
EL RIO GRANDE SUPERMERCADO #6,"Average ""EL RIO GRANDE SUPERMERCADO #6"" Rating: n/a",Meat Market -- Retail,3037 South Freeway,76104,26,01/05/2016,90.0
EL SOMBRERO BAR,"Average ""EL SOMBRERO BAR"" Rating: n/a",Lounge,3524 Hemphill St,76110,2,05/13/2015,94.0
EL TACOLOTE,"Average ""EL TACOLOTE"" Rating: n/a",Restaurant,1511 Nw 28th St,76106,6,01/11/2016,100.0
EL TAMAULIPAS BAR,"Average ""EL TAMAULIPAS BAR"" Rating: n/a",Lounge,3616 N Main St,76106,3,06/19/2015,91.0
ELECTRIC COWBOY,"Average ""ELECTRIC COWBOY"" Rating: n/a",Lounge,8740 Camp Bowie West Blvd,76116,2,09/28/2015,77.0
ELIXIR ENTERPRISES LLC,"Average ""ELIXIR ENTERPRISES LLC"" Rating: n/a",Restaurant,3789 N Beach St,76137,6,12/16/2015,95.0
ELKS LODGE #124,"Average ""ELKS LODGE #124"" Rating: n/a",Lounge,3233 White Settlement Rd,76107,2,04/10/2015,100.0
ELKS LODGE #1562,"Average ""ELKS LODGE #1562"" Rating: n/a",Lounge,2219 Evans Ave,76104,2,09/25/2015,100.0
ELLERBE FINE FOODS,"Average ""ELLERBE FINE FOODS"" Rating: n/a",Restaurant,1501 W Magnolia Ave,76104,6,11/13/2015,96.0
ELOTE MEXICAN KITCHEN,"Average ""ELOTE MEXICAN KITCHEN"" Rating: n/a",Restaurant,12584 N Beach St,76244,6,11/11/2015,97.0
ELOTES ETC,"Average ""ELOTES ETC"" Rating: n/a",Snack Bar,4200 South Freeway,76115,4,11/30/2015,94.0
ELOTES TAPIA,"Average ""ELOTES TAPIA"" Rating: n/a",Snack Bar,4412 Hemphill St,76115,1,09/04/2015,100.0
ELOTES TAPIA #2,"Average ""ELOTES TAPIA #2"" Rating: n/a",Snack Bar,4200 South Freeway,76115,4,11/30/2015,90.0
ELRODS SUPERMARKET #9,"Average ""ELRODS SUPERMARKET #9"" Rating: n/a",Grocery Store -- Retail,1524 Nw 25th St,76106,8,12/16/2015,93.0
EMBASSY SUITES HOTEL,"Average ""EMBASSY SUITES HOTEL"" Rating: n/a",Restaurant,600 Commerce St,76102,4,10/27/2015,94.0
ENCHILADAS OLE ON THE WAY,"Average ""ENCHILADAS OLE ON THE WAY"" Rating: n/a",Restaurant,901 N Sylvania Ave,76111,6,12/15/2015,90.0
EPHRIHAM MINI MART,"Average ""EPHRIHAM MINI MART"" Rating: n/a",Restaurant,2600 Ephriham Ave,76106,8,09/29/2015,74.0
ERNESTOS TAQUERIA,"Average ""ERNESTOS TAQUERIA"" Rating: n/a",Restaurant,4050 Hemphill St,76110,6,11/13/2015,94.0
ESCAPADE 2001,"Average ""ESCAPADE 2001"" Rating: n/a",Lounge,2401 S Campus Ct,76140,2,09/29/2015,100.0
ESKIMO HUT,"Average ""ESKIMO HUT"" Rating: n/a",Lounge,5518 W Vickery Blvd,76107,1,03/23/2015,87.0
ESPERANZAS BAKERY AND CAFE,"Average ""ESPERANZAS BAKERY AND CAFE"" Rating: n/a",Restaurant,2122 N Main St,76106,7,12/16/2015,76.0
ESPERANZAS BAKERY AND CAFE,"Average ""ESPERANZAS BAKERY AND CAFE"" Rating: n/a",Restaurant,1601 Park Place Dr,76110,10,11/13/2015,85.0
ESTATES HEALTHCARE & REHAB CNTR,"Average ""ESTATES HEALTHCARE & REHAB CNTR"" Rating: n/a",Restaurant,201 Sycamore School Rd,76134,6,11/04/2015,97.0
ETTAS PLACE,"Average ""ETTAS PLACE"" Rating: n/a",Restaurant,200 W 3rd St,76102,1,05/16/2015,100.0
EUGENE CROSIER MEMORIAL D/C,"Average ""EUGENE CROSIER MEMORIAL D/C"" Rating: n/a",Child Care Kitchen,5201 Wellesley Ave,76107,4,11/18/2015,97.0
EUREST,"Average ""EUREST"" Rating: n/a",Restaurant,5401 N Beach St,76137,6,02/08/2016,100.0
EUREST DINING,"Average ""EUREST DINING"" Rating: n/a",Restaurant,4700 Marine Creek Pkwy,76179,2,09/29/2015,100.0
EUREST DINING SVCS@ BELL HELICOPTE,"Average ""EUREST DINING SVCS@ BELL HELICOPTE"" Rating: n/a",Restaurant,600 E Hurst Blvd,76053,10,02/04/2016,75.0
EUROCATER,"Average ""EUROCATER"" Rating: n/a",Restaurant,1316 Pennsylvania Ave,76104,4,11/19/2015,97.0
EUROINDO MIDEAST MARKET,"Average ""EUROINDO MIDEAST MARKET"" Rating: n/a",Grocery Store -- Retail,5340 Trail Lake Dr,76133,9,09/14/2015,100.0
EVAS MEXICAN FOOD,"Average ""EVAS MEXICAN FOOD"" Rating: n/a",Restaurant,3401 N Main St,76106,6,02/01/2016,86.0
EVERMAN MARKET AND PIZZA KING,"Average ""EVERMAN MARKET AND PIZZA KING"" Rating: n/a",Grocery Store -- Retail,8000 Wichita St,76140,2,10/29/2015,100.0
EVERMAN SHELL,"Average ""EVERMAN SHELL"" Rating: n/a",Grocery Store -- Retail,8654 South Freeway,76134,7,10/08/2015,84.0
EXXON TIGER MART #62,"Average ""EXXON TIGER MART #62"" Rating: n/a",Grocery Store -- Retail,10145 West Freeway,76108,2,09/29/2015,93.0
EZ SHOP DHILLON,"Average ""EZ SHOP DHILLON"" Rating: n/a",Grocery Store -- Retail,1300 N Sylvania Ave,76111,1,01/12/2015,80.0
FAA FOOD MART,"Average ""FAA FOOD MART"" Rating: n/a",Grocery Store -- Retail,15151 Faa Blvd,76155,1,07/30/2015,100.0
FAIRFIELD INN AND SUITES,"Average ""FAIRFIELD INN AND SUITES"" Rating: n/a",Snack Bar,6851 West Fwy,76116,2,01/31/2015,90.0
FAIRFIELD INN FOSSIL CREEK,"Average ""FAIRFIELD INN FOSSIL CREEK"" Rating: n/a",Snack Bar,3701 Ne Loop 820,76137,3,06/27/2015,88.0
FAMILY DOLLAR # 8133,"Average ""FAMILY DOLLAR # 8133"" Rating: n/a",Grocery Store -- Retail,5425 E Lancaster Ave,76112,2,01/22/2016,90.0
FAMILY DOLLAR #10613,"Average ""FAMILY DOLLAR #10613"" Rating: n/a",Grocery Store -- Retail,4108 Martin St,76119,2,06/13/2015,100.0
FAMILY DOLLAR #11009,"Average ""FAMILY DOLLAR #11009"" Rating: n/a",Grocery Store -- Retail,7341 John T White Rd,76120,1,10/08/2015,100.0
FAMILY DOLLAR #8326,"Average ""FAMILY DOLLAR #8326"" Rating: n/a",Snack Bar,8513 Mccart Ave,76123,2,09/14/2015,97.0
FAMILY DOLLAR #8421,"Average ""FAMILY DOLLAR #8421"" Rating: n/a",Grocery Store -- Retail,1810 W Berry St,76110,2,09/22/2015,92.0
FAMILY DOLLAR STORE #10419,"Average ""FAMILY DOLLAR STORE #10419"" Rating: n/a",Grocery Store -- Retail,5036 Trail Lake Dr,76133,2,06/24/2015,100.0
FAMILY DOLLAR STORES #11204,"Average ""FAMILY DOLLAR STORES #11204"" Rating: n/a",Grocery Store -- Retail,4708 Benbrook Hwy,76116,1,01/07/2016,100.0
FAMILY DOLLAR STORES #1653,"Average ""FAMILY DOLLAR STORES #1653"" Rating: n/a",Grocery Store -- Retail,2005 N Main St,76106,2,08/01/2015,93.0
FAMILY DOLLAR STORES #1767,"Average ""FAMILY DOLLAR STORES #1767"" Rating: n/a",Grocery Store -- Retail,3033 South Freeway,76104,2,08/16/2015,96.0
FAMILY DOLLAR STORES #1854,"Average ""FAMILY DOLLAR STORES #1854"" Rating: 3.8",Grocery Store -- Retail,504 W Rosedale St,76104,2,07/29/2015,90.0
FAMILY DOLLAR STORES #1995,"Average ""FAMILY DOLLAR STORES #1995"" Rating: n/a",Grocery Store -- Retail,2000 N Riverside Dr,76111,1,02/25/2015,100.0
FAMILY DOLLAR STORES #2282,"Average ""FAMILY DOLLAR STORES #2282"" Rating: n/a",Grocery Store -- Retail,5203 Mccart Ave,76115,2,07/01/2015,100.0
FAMILY DOLLAR STORES #2416,"Average ""FAMILY DOLLAR STORES #2416"" Rating: n/a",Grocery Store -- Retail,6617 Meadowbrook Dr,76112,2,08/10/2015,100.0
FAMILY DOLLAR STORES #3641,"Average ""FAMILY DOLLAR STORES #3641"" Rating: n/a",Grocery Store -- Retail,3204 N Main St,76106,2,06/06/2015,100.0
FAMILY DOLLAR STORES #4285,"Average ""FAMILY DOLLAR STORES #4285"" Rating: n/a",Grocery Store -- Retail,6677 Mccart Ave,76133,2,09/11/2015,92.0
FAMILY DOLLAR STORES #4688,"Average ""FAMILY DOLLAR STORES #4688"" Rating: n/a",Grocery Store -- Retail,2710 W Seminary Dr,76133,2,09/24/2015,93.0
FAMILY DOLLAR STORES #5109,"Average ""FAMILY DOLLAR STORES #5109"" Rating: n/a",Grocery Store -- Retail,4840 South Freeway,76115,2,08/30/2015,97.0
FAMILY DOLLAR STORES #5504,"Average ""FAMILY DOLLAR STORES #5504"" Rating: n/a",Grocery Store -- Retail,3860 Miller Ave,76119,2,12/30/2015,93.0
FAMILY DOLLAR STORES #5508,"Average ""FAMILY DOLLAR STORES #5508"" Rating: n/a",Grocery Store -- Retail,2100 Ephriham Ave,76106,2,09/24/2015,90.0
FAMILY DOLLAR STORES #5522,"Average ""FAMILY DOLLAR STORES #5522"" Rating: n/a",Grocery Store -- Retail,2610 Hemphill St,76110,3,02/10/2016,97.0
FAMILY DOLLAR STORES #5915,"Average ""FAMILY DOLLAR STORES #5915"" Rating: n/a",Grocery Store -- Retail,6156 Ramey Ave,76112,3,02/11/2016,100.0
FAMILY DOLLAR STORES #6051,"Average ""FAMILY DOLLAR STORES #6051"" Rating: n/a",Grocery Store -- Retail,5250 W Vickery Blvd,76107,2,07/25/2015,93.0
FAMILY DOLLAR STORES #6283,"Average ""FAMILY DOLLAR STORES #6283"" Rating: n/a",Grocery Store -- Retail,3101 Wilbarger St,76119,1,04/30/2015,100.0
FAMILY DOLLAR STORES #6556,"Average ""FAMILY DOLLAR STORES #6556"" Rating: n/a",Grocery Store -- Retail,901 Bridgewood Dr,76112,3,01/23/2016,100.0
FAMILY DOLLAR STORES #6560,"Average ""FAMILY DOLLAR STORES #6560"" Rating: n/a",Grocery Store -- Retail,1700 Sycamore School Rd,76134,2,01/24/2016,96.0
FAMILY DOLLAR STORES #7154,"Average ""FAMILY DOLLAR STORES #7154"" Rating: n/a",Grocery Store -- Retail,4350 Western Center Blvd,76137,2,11/30/2015,100.0
FAMILY DOLLAR STORES #7232,"Average ""FAMILY DOLLAR STORES #7232"" Rating: n/a",Grocery Store -- Retail,5312 Brentwood Stair Rd,76112,2,09/14/2015,97.0
FAMOUS CAJUN GRILL,"Average ""FAMOUS CAJUN GRILL"" Rating: n/a",Restaurant,2534 Green Oaks Rd,76116,3,06/20/2015,84.0
FAMOUS FOOD STORE,"Average ""FAMOUS FOOD STORE"" Rating: n/a",Grocery Store -- Retail,2601 Hemphill St,76110,2,04/16/2015,97.0
FAMOUS GEORGES CAFE,"Average ""FAMOUS GEORGES CAFE"" Rating: n/a",Restaurant,3789 N Beach St,76137,3,10/07/2015,77.0
FAMOUS POTATOES,"Average ""FAMOUS POTATOES"" Rating: 4.5",Snack Bar,5701 Crowley Rd,76134,1,09/09/2015,100.0
FAST STOP GROCERY,"Average ""FAST STOP GROCERY"" Rating: n/a",Grocery Store -- Retail,1900 Ne 33rd St,76106,1,01/05/2016,97.0
FASTACO HULEN,"Average ""FASTACO HULEN"" Rating: n/a",Restaurant,4800 S Hulen St,76132,3,07/11/2015,90.0
FAT CAT EXPRESS,"Average ""FAT CAT EXPRESS"" Rating: n/a",Grocery Store -- Retail,4821 South Freeway,76115,2,04/06/2015,96.0
FATS BILLIARDS,"Average ""FATS BILLIARDS"" Rating: n/a",Lounge,12701 Saginaw Blvd,76179,2,09/08/2015,94.0
FEASTIVITIES,"Average ""FEASTIVITIES"" Rating: n/a",Restaurant,3637 W Vickery Blvd,76107,4,09/22/2015,89.0
FIESTA #76,"Average ""FIESTA #76"" Rating: n/a",Grocery Store -- Retail,4245 E Berry St,76105,20,11/12/2015,84.0
FIESTA FOOD MART #46,"Average ""FIESTA FOOD MART #46"" Rating: n/a",Restaurant,275 Ne 28th St,76164,18,12/11/2015,83.0
FIESTA GROCERY,"Average ""FIESTA GROCERY"" Rating: n/a",Grocery Store -- Retail,1000 W Berry St,76110,2,09/16/2015,89.0
FIESTA MART #61,"Average ""FIESTA MART #61"" Rating: n/a",Bakery -- Retail,2700 8th Ave,76110,16,01/13/2016,89.0
FIESTA MART INC,"Average ""FIESTA MART INC"" Rating: n/a",Grocery Store -- Retail,421 W Bolt St,76110,19,12/04/2015,88.0
FIESTA MART#69,"Average ""FIESTA MART#69"" Rating: n/a",Meat Market -- Retail,7809 Camp Bowie West Blvd,76116,9,12/22/2015,77.0
FIESTA MEXICAN FOOD,"Average ""FIESTA MEXICAN FOOD"" Rating: n/a",Restaurant,3233 Hemphill St,76110,6,01/15/2016,74.0
FILTHY MC NASTYS SALOON,"Average ""FILTHY MC NASTYS SALOON"" Rating: n/a",Lounge,114 W Exchange Ave,76164,4,05/07/2015,97.0
FINN MACCOOLS PUB,"Average ""FINN MACCOOLS PUB"" Rating: n/a",Lounge,1700 8th Ave,76110,2,09/23/2015,93.0
FIREHOUSE SUBS,"Average ""FIREHOUSE SUBS"" Rating: n/a",Restaurant,1600 W Rosedale St,76104,4,01/19/2016,84.0
FIREHOUSE SUBS,"Average ""FIREHOUSE SUBS"" Rating: n/a",Deli -- Retail,4845 Bryant Irvin Rd,76132,2,12/22/2015,90.0
FIREHOUSE SUBS,"Average ""FIREHOUSE SUBS"" Rating: n/a",Restaurant,501 Alta Mere Dr,76116,2,09/10/2015,100.0
FIREHOUSE SUBS,"Average ""FIREHOUSE SUBS"" Rating: n/a",Deli -- Retail,2901 Western Center Blvd,76131,4,01/20/2016,91.0
FIREHOUSE SUBS,"Average ""FIREHOUSE SUBS"" Rating: n/a",Snack Bar,9180 North Freeway Fwy,76177,2,08/26/2015,94.0
FIREHOUSE SUBS #455,"Average ""FIREHOUSE SUBS #455"" Rating: n/a",Deli -- Retail,12650 South Freeway,76028,3,07/30/2015,81.0
FIRST CHRISTIAN CHURCH,"Average ""FIRST CHRISTIAN CHURCH"" Rating: n/a",Restaurant,612 Throckmorton St,76102,2,09/16/2015,97.0
FIRST CLASS ACADEMY,"Average ""FIRST CLASS ACADEMY"" Rating: n/a",Child Care Kitchen,13620 Trinity Blvd,76040,3,11/19/2015,93.0
FIRST COMMAND FINANCIAL PLANNING,"Average ""FIRST COMMAND FINANCIAL PLANNING"" Rating: n/a",Grocery Store -- Retail,4100 S Hulen St,76109,2,01/13/2016,96.0
FIRST DONUT,"Average ""FIRST DONUT"" Rating: n/a",Bakery -- Retail,2740 Western Center Blvd,76131,4,01/10/2016,92.0
FIRST UNITED METHODIST CHURCH,"Average ""FIRST UNITED METHODIST CHURCH"" Rating: n/a",Restaurant,800 W 5th St,76102,2,10/27/2015,86.0
FITNESS FARE CAFE,"Average ""FITNESS FARE CAFE"" Rating: n/a",Restaurant,8940 Creek Run Rd,76120,3,11/23/2015,91.0
FIVE GUYS BURGERS & FRIES,"Average ""FIVE GUYS BURGERS & FRIES"" Rating: n/a",Restaurant,9180 North Freeway,76177,3,11/14/2015,91.0
FIVE GUYS BURGERS AND FRIES,"Average ""FIVE GUYS BURGERS AND FRIES"" Rating: n/a",Restaurant,313 Houston St,76102,3,08/01/2015,100.0
FIVE GUYS BURGERS AND FRIES #1130,"Average ""FIVE GUYS BURGERS AND FRIES #1130"" Rating: n/a",Restaurant,4833 S Hulen St,76132,3,12/21/2015,97.0
FIVE STAR BINGO CONCESSIONS,"Average ""FIVE STAR BINGO CONCESSIONS"" Rating: n/a",Snack Bar,712 W Daggett Ave,76104,2,12/21/2015,97.0
FIXTURE KITCHEN & SOCIAL LOUNGE,"Average ""FIXTURE KITCHEN & SOCIAL LOUNGE"" Rating: n/a",Restaurant,401 W Magnolia Ave,76104,4,12/09/2015,89.0
FLIGHT ACADEMY,"Average ""FLIGHT ACADEMY"" Rating: n/a",Restaurant,4601 Hwy 360,76155,2,10/29/2015,77.0
FLIGHT ON EAGLE MOUNTAIN LAKE,"Average ""FLIGHT ON EAGLE MOUNTAIN LAKE"" Rating: n/a",Restaurant,9307 Boat Club Rd,76179,9,01/04/2016,88.0
FLIPS PATIO GRILL,"Average ""FLIPS PATIO GRILL"" Rating: n/a",Restaurant,6613 Fossil Bluff Dr,76137,10,02/03/2016,86.0
FLOSSIE MAES,"Average ""FLOSSIE MAES"" Rating: n/a",Restaurant,1950 Hemphill St,76110,1,07/15/2015,97.0
FLOYDS BBQ,"Average ""FLOYDS BBQ"" Rating: n/a",Restaurant,1900 S Edgewood Ter,76105,5,11/05/2015,83.0
FLYING CARPET THE,"Average ""FLYING CARPET THE"" Rating: n/a",Restaurant,1223 Washington Ave,76104,5,01/26/2016,93.0
FLYING FISH,"Average ""FLYING FISH"" Rating: n/a",Restaurant,2913 Montgomery St,76107,6,11/03/2015,80.0
FLYING SAUCER,"Average ""Flying Saucer"" Rating: n/a",Restaurant,111 E 3rd St,76102,8,01/28/2016,88.0
FOCH LOUNGE,"Average ""FOCH LOUNGE"" Rating: n/a",Lounge,941 Foch St,76107,2,03/30/2015,87.0
FOOD CITY,"Average ""FOOD CITY"" Rating: n/a",Deli -- Retail,1200 E Long Ave,76106,12,01/07/2016,88.0
FOOD LAND MARKETS #52,"Average ""FOOD LAND MARKETS #52"" Rating: n/a",Meat Market -- Retail,1212 S Ayers Ave,76105,7,09/10/2015,77.0
FOOD STORE,"Average ""FOOD STORE"" Rating: n/a",Restaurant,1705 Nw 28th St,76106,5,02/11/2016,83.0
FOREST PARK MEDICAL CENTER,"Average ""FOREST PARK MEDICAL CENTER"" Rating: n/a",Restaurant,5400 Clearfork Main St,76107,10,01/06/2016,84.0
FOREVER FIT NUTRITION,"Average ""FOREVER FIT NUTRITION"" Rating: n/a",Snack Bar,3318 E Lancaster Ave,76104,1,02/06/2015,100.0
FORT WORTH ACADEMY,"Average ""FORT WORTH ACADEMY"" Rating: n/a",Snack Bar,7301 Dutch Branch Rd,76131,4,12/07/2015,100.0
FORT WORTH ACADEMY OF FINE ARTS,"Average ""FORT WORTH ACADEMY OF FINE ARTS"" Rating: n/a",Restaurant,3901 S Hulen St,76109,4,01/20/2016,94.0
FORT WORTH CAN ACADEMY,"Average ""FORT WORTH CAN ACADEMY"" Rating: n/a",Snack Bar,4301 Campus Dr,76119,4,01/27/2016,97.0
FORT WORTH CLUB,"Average ""FORT WORTH CLUB"" Rating: n/a",Restaurant,306 W 7th St,76102,11,10/28/2015,100.0
FORT WORTH CONVENTION CENTER,"Average ""FORT WORTH CONVENTION CENTER"" Rating: n/a",Restaurant,1111 Houston St,76102,21,08/15/2015,94.0
FORT WORTH DONUT,"Average ""FORT WORTH DONUT"" Rating: n/a",Bakery -- Retail,1612 South Freeway,76104,3,12/24/2015,94.0
FORT WORTH FAIRFIELD INN & SUITES,"Average ""FORT WORTH FAIRFIELD INN & SUITES"" Rating: n/a",Snack Bar,1505 S University Dr,76107,2,02/14/2015,91.0
FORT WORTH GROCERIES,"Average ""FORT WORTH GROCERIES"" Rating: n/a",Grocery Store -- Retail,1249 Woodhaven Blvd,76112,1,01/22/2015,96.0
FORT WORTH GUYS AND DOLLS,"Average ""FORT WORTH GUYS AND DOLLS"" Rating: n/a",Snack Bar,813 Southway Cir,76115,4,09/30/2015,97.0
FORT WORTH HAMPTON INN,"Average ""FORT WORTH HAMPTON INN"" Rating: n/a",Snack Bar,4799 Sw Loop 820,76132,1,09/24/2015,90.0
FORT WORTH HOPE CENTER,"Average ""FORT WORTH HOPE CENTER"" Rating: n/a",Grocery Store -- Retail,3625 E Loop 820 S,76119,2,02/26/2015,100.0
FORT WORTH MARKET & TABLE,"Average ""FORT WORTH MARKET & TABLE"" Rating: n/a",Restaurant,2933 Crockett St,76107,7,10/16/2015,100.0
FORT WORTH SEAFOOD,"Average ""FORT WORTH SEAFOOD"" Rating: n/a",Fish Market -- Retail,4158 E Rosedale St,76105,10,02/11/2016,93.0
FORT WORTH SOUTH HOTEL,"Average ""FORT WORTH SOUTH HOTEL"" Rating: n/a",Restaurant,100 E Altamesa Blvd,76134,8,01/15/2016,78.0
FORTUNA ITALIAN RESTAURANT & PIZZA,"Average ""FORTUNA ITALIAN RESTAURANT & PIZZA"" Rating: n/a",Restaurant,5837 Camp Bowie Blvd,76107,6,02/03/2016,81.0
FOSSIL CREEK COMMUNITY CHURCH,"Average ""FOSSIL CREEK COMMUNITY CHURCH"" Rating: n/a",Child Care Kitchen,6700 N Riverside Dr,76137,3,09/16/2015,100.0
FOSSIL CREEK COURTYARD,"Average ""FOSSIL CREEK COURTYARD"" Rating: n/a",Restaurant,3751 Ne Loop 820,76137,5,09/22/2015,89.0
FOSSIL CREEK GOLF CLUB,"Average ""FOSSIL CREEK GOLF CLUB"" Rating: n/a",Restaurant,3401 Clubgate Dr,76137,9,12/10/2015,82.0
FOUR DAY WEEKEND,"Average ""FOUR DAY WEEKEND"" Rating: n/a",Lounge,312 Houston St,76102,2,06/13/2015,97.0
FOUR DEUCES BULL RING,"Average ""FOUR DEUCES BULL RING"" Rating: n/a",Snack Bar,112 E Exchange Ave,76106,2,04/30/2015,94.0
FOUR STAR CITGO,"Average ""FOUR STAR CITGO"" Rating: n/a",Grocery Store -- Retail,1325 N Beach St,76111,2,09/29/2015,83.0
FOUR STAR COFFEE BAR,"Average ""FOUR STAR COFFEE BAR"" Rating: n/a",Snack Bar,815 Houston St,76102,7,02/05/2016,83.0
FOX & HOUND ENGLISH PUB & GRILL,"Average ""FOX & HOUND ENGLISH PUB & GRILL"" Rating: n/a",Restaurant,6051 Sw Loop 820,76132,8,01/06/2016,92.0
FRANKIES FOOD MART,"Average ""FRANKIES FOOD MART"" Rating: n/a",Grocery Store -- Retail,5124 James Ave,76115,1,02/20/2015,96.0
FRANKIES SPORTS BAR & GRILL,"Average ""FRANKIES SPORTS BAR & GRILL"" Rating: n/a",Restaurant,425 W 3rd St,76102,6,10/14/2015,82.0
FRANKOS MARKET,"Average ""FRANKOS MARKET"" Rating: 3.0",Grocery Store -- Retail,2622 Azle Ave,76106,4,02/04/2016,96.0
FREDS CATERING,"Average ""FREDS CATERING"" Rating: n/a",Restaurant,6001 River Oaks Blvd,76114,2,01/22/2016,94.0
FREDS TEXAS CAFE,"Average ""FREDS TEXAS CAFE"" Rating: n/a",Restaurant,915 Currie St,76107,11,01/06/2016,90.0
FREDS TEXAS NORTH,"Average ""FREDS TEXAS NORTH"" Rating: n/a",Restaurant,2730 Western Center Blvd,76131,4,10/20/2015,85.0
FREDS TEXAS TCU,"Average ""FREDS TEXAS TCU"" Rating: n/a",Restaurant,3505 Blue Bonnet Cir,76109,10,02/11/2016,89.0
FREEBIRDS WORLD BURRITO,"Average ""FREEBIRDS WORLD BURRITO"" Rating: n/a",Restaurant,9501 Sage Meadow Trl,76117,6,11/03/2015,91.0
FREEBIRDS WORLD BURRITO,"Average ""FREEBIRDS WORLD BURRITO"" Rating: n/a",Restaurant,4965 Overton Ridge Blvd,76132,6,01/07/2016,86.0
FREEBIRDS WORLD BURRITO,"Average ""FREEBIRDS WORLD BURRITO"" Rating: n/a",Restaurant,2736 W 7th St,76107,7,01/08/2016,97.0
FRESH FROM THE OVEN,"Average ""FRESH FROM THE OVEN"" Rating: n/a",Restaurant,6000 Western Pl,76107,4,01/20/2016,78.0
FRESH MARKET,"Average ""FRESH MARKET"" Rating: n/a",Grocery Store -- Retail,1751 River Run,76107,9,12/10/2015,92.0
